source,author,content,language,polarity,sentiment,keyword_sentiment,keyword_score,categories,cluster
apple,Balotte12345,"Duolingo is heel leuk en leerzaam en het helpt me ook met Engels op school, want dat vind ik heel lastig.👍🥳❤️🥰😙",nl,0.0,neutral,positive,1,"['language_availability', 'learning_effectiveness', 'user_experience', 'gamification']",1
apple,Geen score,"Ik vind het te volgepropt met score punten, ik wil de taal beter leren en ben niet geïnteresseerd in punten.",nl,0.0,neutral,negative,-1,"['language_availability', 'learning_effectiveness', 'gamification']",0
apple,mrm81,Even if i don’t make any mistakes i can do a max of three lessons with the new energy system. Bring back the hearts system.,en,0.06818181818181818,neutral,neutral,0,['lessons_content'],3
apple,Kolotshjrjwjwjevrhw,"The energy system is the most in motivating system I know, even worse than the hearts!",en,0.0,neutral,neutral,0,['general'],3
apple,unicorn 911,De app is goed voor vakantie woorden maar niet als je de taal wil spreken als je daar gaat werken,nl,0.0,neutral,neutral,0,"['language_availability', 'learning_effectiveness', 'user_experience']",2
apple,two_legs,"With every update it forces you to buy/get Super- or Max account. It’s getting harder and harder to practice with a free account, especially the last update with energy instead of hearts. Sucks!",en,0.02261904761904762,neutral,positive,1,['general'],3
apple,it removed automatic idiots,"Die energie rotzooi is echt niet goed kan niet eens 1,5 les maken omdat je meer energie nodig hebt het is op die manier toch geen leren",nl,0.0,neutral,negative,-1,"['battery_issues', 'learning_effectiveness', 'lessons_content']",4
apple,JHMPS,Handige App om tussendoor (als beginner) enig Spaans te leren. Jammer dat de App niet (gratis) continu kan worden gebruikt !,nl,0.0,neutral,negative,-1,"['language_availability', 'pricing', 'learning_effectiveness', 'user_experience']",2
apple,Jerrydekat5,Leuke manier om te leren,no,0.0,neutral,positive,1,"['learning_effectiveness', 'user_experience']",4
apple,architecturian,"I feel it tricked me into allowing them to take €100 out of my account, first of all. I thought they would send a reminder when the trial period would end, but I misunderstood.
I miss structure and grammar. I also tried to repeat the first lessons but it doesn’t let me choose what to repeat. And talking to a robot just doesn’t really teach you to speak in the end, I’m afraid.",en,0.024999999999999994,neutral,neutral,0,['lessons_content'],3
apple,witjanait,"Bugs in speaking exercises. Words turn blue after speaking but later on in the sentence they turn grey again as if they were never spoken. Introducing new grammar concepts without any explanation, or just for a couple of exercises to never see them again. Learned vocabulary from one exercise does not come back in other exercises even though those words are relevant. Like in the section “describing belongings” the adjectives “red” and “white” are used hundreds of times, but never the words “big” and “small” from a previous section. Also the vocabulary is too limited for any real conversation. When introducing colours, why stick to only two?
It’s a fun way to pass the time but not to learn a new language.",en,0.02997835497835498,neutral,negative,-1,['app_performance'],3
apple,Cswdeperretjes,De app zelf is leuk en het leren maar dat je zo weinig maar kan leren op een dag als je Duolingo gratis leert. Je kan maar 25 woordjes herhalen op 1 dag en dan als het weer opgevuld wordt Ben je een hele lange tijd verder. Erg jammer ik kan zo niet goed leren voor de toetsen.,nl,0.0,neutral,neutral,0,"['pricing', 'learning_effectiveness', 'user_experience', 'gamification']",4
apple,스펜서 σπενσερ,"This application can be really helpful with getting more familiar with the different writing systems and languages around the world. Also useful for expanding your vocabulary. You can practice reading, listening, speaking and typing/ drawing( e.g. for the Japanese writing systems). It helped me to get a lot of comprehensible input and build a basic understanding relatively fast and it’s quite motivating to do the daily tasks to keep your learning streak going.",en,0.19749999999999998,positive,positive,1,"['learning_effectiveness', 'user_experience', 'gamification']",3
apple,Worst update hearts vs energy,"I usually am fan of Duolingo, but since they changed to energy instead of hearts I am forced to end my session mid lesson even though I made no mistakes. Worst update so far",en,-0.29,negative,neutral,0,"['lessons_content', 'gamification']",3
apple,Lijn2132,Zo leuk om zo een nieuwe taal te kunnen leren.,nl,0.0,neutral,positive,1,"['language_availability', 'learning_effectiveness', 'user_experience']",1
apple,Hebhvtyvhj,Het is leuk en heel leerzaam,nl,0.0,neutral,positive,1,"['learning_effectiveness', 'user_experience']",1
apple,Vinnypro16,Goed en best ik leer duits heel snel en ik Ben 8,nl,1.0,positive,positive,1,['learning_effectiveness'],0
apple,Mb521996,"Je mag hooguit 1 fout maken of geen wil je deze xp’s halen. De batterij wordt namelijk niet of nauwelijks aangevuld. Helaas moest ik de les afbreken, terwijl ik mega goed bezig was",nl,0.0,neutral,negative,-1,"['battery_issues', 'learning_effectiveness', 'lessons_content']",0
apple,DavissLR,Are  ai apps not better to use now,en,-0.25,negative,neutral,0,['user_experience'],3
apple,CP276,Quite a few of the German to Dutch translations are incorrect in Dutch,en,-0.1,neutral,neutral,0,['general'],3
apple,Blielieeeee,"Super leuk,maar de reclame is super irritant en ook dat je energie steeds op is waardoor je steeds een dag moet wachten. Dat werkt niet motiverend.",nl,0.3333333333333333,positive,neutral,0,"['battery_issues', 'app_performance', 'user_experience']",1
apple,Stijn Maarten,Het is een heel goed idee om te gaan kijken naar een les en je kunt het altijd doen en je kunt ook nog een lidmaatschap afsluiten.,nl,0.0,neutral,positive,1,"['learning_effectiveness', 'lessons_content']",4
apple,daveViet,Great app for straying your Spanish. I am now almost fluent. Onto the next one! 🇦🇪,en,0.26666666666666666,positive,neutral,0,['user_experience'],3
apple,Kroketjes,"Echt goed ,maar de energie is soms wel heel snel op en dan moet je je les stoppen dat is heel irritant.

Je kan ook verschillende talen leren.",nl,0.0,neutral,neutral,0,"['battery_issues', 'language_availability', 'learning_effectiveness', 'lessons_content']",4
apple,Xftjbde,"Het gaat heel langzaam omdat er zo veel herhaling is. Je batterij is ook snel leeg waardoor je niet lang kunt oefenen, alleen als je ervoor betaalt.",nl,0.0,neutral,negative,-2,"['battery_issues', 'language_availability', 'app_performance', 'pricing']",4
apple,Vvoidx,In chess its stupid that the things says ‘get closer to checkmate’ because you cant try other things then.Before the update is was better,en,-0.14166666666666664,negative,neutral,0,['general'],3
apple,"@@@@/&:€;7:!;!:&,€!::",Ik vind Duolingo leuk maar door de energie kan je echt haast niet meer oefenen. 😭😭😭😭 De hartjes moeten weer terug komen of je moet kunnen oefenen of ads kijken voor energie want ander is het niet te doen.,nl,0.0,neutral,neutral,0,"['battery_issues', 'user_experience', 'gamification']",0
apple,Mniedsw,"The new energy update is such a downgrade. Progress is painfully slow unless you pay for Duo unlimited or watch ads that only give a tiny 3% recharge. At this point, it feels like Duolingo cares more about pushing subscriptions than helping people actually learn. I’m seriously considering moving to a proper language learning app.",en,0.0003367003367003327,neutral,positive,1,"['learning_effectiveness', 'lessons_content', 'user_experience', 'gamification']",3
apple,Stroop in het kanneke,Super goed,af,0.3333333333333333,positive,positive,2,['learning_effectiveness'],4
apple,Puckflo,Alleen jammer dar er best veel mexiaanse woorden gebruikt worden,nl,1.0,positive,negative,-1,['general'],4
apple,Jaap Bremer,"Duolingo is an awesome app, but the new energy thingy really sucks.
Even if you get lessons perfectly right your energy still decreases.
I think they are doing this to basically force us to buy super Duolingo.
Please bring back hearts.",en,0.24256854256854254,positive,positive,2,"['lessons_content', 'user_experience', 'gamification']",3
apple,Queen13BM,"Y’know, this app really helped, and i had super duolingo for a long time, but that ended and i’m not buying it again for personal reasons. This new way with energy sucks, cuz you can barely do anything now. Please bring back the hearts method",en,0.046212121212121204,neutral,positive,2,"['learning_effectiveness', 'user_experience', 'gamification']",3
apple,likeToca,echt niet tof meer met al die reclame games!! niet iedereen heeft zomaar 130 euro liggen hoor!,nl,0.0,neutral,negative,-1,['general'],4
apple,Mr Qs,Je leert er echt iets van zonder uitleg,nl,0.0,neutral,neutral,0,['general'],4
apple,Ik ben een meisje ❤️,G,de,0.0,neutral,neutral,0,['general'],4
apple,Martjuhhh,"Please duolingo, i want my family back",en,0.0,neutral,neutral,0,['gamification'],4
apple,Tobi V.G.,A green bird kidnapped my family after skipping one lesson.,no,-0.2,negative,neutral,0,"['lessons_content', 'user_experience']",4
apple,Beer janzen,Het help echt voor school,nl,0.0,neutral,positive,1,['learning_effectiveness'],4
apple,Ja 5 stèren,Het is een soort spel maar je woord niet domer,nl,0.0,neutral,negative,-1,['general'],4
apple,Player12632,Ik heb er heel goed mee kunnen mee leren voor mijn Duits maar nu er energy is maak het nog langzamer dan eerst,nl,0.0,neutral,positive,1,['learning_effectiveness'],0
apple,Hendrik Wn,Tip,id,0.0,neutral,neutral,0,['general'],4
apple,Fortnite pro Sem,Ik leer heel veel Frans danks door Duolingo👍🏻,nl,0.0,neutral,neutral,0,"['language_availability', 'gamification']",0
apple,Bi jnaam,Je energie is te snel op waardoor je niet lang kunt leren. Zo proberen ze je over te halen om super Duolingo te kopen.,nl,0.3333333333333333,positive,neutral,0,"['battery_issues', 'learning_effectiveness', 'gamification']",4
apple,Jules0396,Sinds dat ze geen ‘levens’ meer hebben maar een soort batterij kan je veel minder oefeningen doen. Jammer van deze ontwikkeling.,nl,0.0,neutral,negative,-2,"['battery_issues', 'lessons_content']",4
apple,Lotteae,"Ik vond duolingo een geweldige app, deed echt super veel lessen elke dag. Nu hebben ze mijn geliefde hartjes vervangen door een beetje energie. Ik kan nu maar 3 lessen op een dag doen. Bij friend quests moet je soms een bepaald aantal lessen doen, maar met de hoeveelheid energie die ik krijg haal ik ze bijna niet, terwijl ik een friend quests streak heb van boven de 75. De nieuwe energie is niet bepaald motiverend om veel duolingo te spelen, dus niet bepaald een goede update :( jammer.",nl,-0.20833333333333334,negative,positive,1,"['battery_issues', 'learning_effectiveness', 'lessons_content', 'user_experience', 'gamification']",0
apple,Moe ilijk,Veel dingen zijn veel te moeilijk,nl,0.0,neutral,neutral,0,['user_experience'],4
apple,lá best girl,I’m upset that they removed the hearts and added batteries because I am a really quick learner and I just want to continue learning more and more on 1 day but now you have to pay to do as many lessons as you want so PLEASE bring the hearts back.,en,0.36666666666666664,positive,neutral,0,['lessons_content'],3
apple,recensie 123,"Horrible app. It’s impossible to use the app for more than 3 minutes without being bombarded with horrible unskippable adds. Additionally, the energy system prohibits free users from doing more than 2 lessons a day. Don’t download doulingo!!!",en,-0.13168402777777777,negative,neutral,0,"['lessons_content', 'user_experience']",3
apple,bert.smulders,"De stemmen zijn blijkbaar overgenomen door AI, wat ze onecht maakt en daardoor zijn de oefeningen veel minder leuk om te doen.",nl,0.0,neutral,positive,2,"['lessons_content', 'user_experience']",1
apple,nadirbm113,"I do like this app, it helped me learn Spanish a lot! But I do wanna suggest you remove the adds because they are just AI's begging you for a subscription and it really disorients me

Sincerely, Sam",en,0.2333333333333333,positive,positive,1,"['learning_effectiveness', 'user_experience']",3
apple,Rachel woodland,Super! Bardzo polecam,es,0.41666666666666663,positive,positive,1,['general'],4
apple,Jssienbsjdjbd,Ik vind het zo leuk want je kunt allemaal verschillende talen leren maar soms moet je er ook voor betalen met verschillende abonnementen maar het is wel heel erg leuk!!,nl,0.0,neutral,positive,1,"['language_availability', 'pricing', 'learning_effectiveness', 'user_experience']",1
apple,Run San Run,Spelenderwijs leren.,nl,0.0,neutral,neutral,0,['learning_effectiveness'],4
apple,Suzanneb639,"Wat super is van Duo Lingo is dat je spelenderwijs een taal leert. Ze hebben het leren heel leuk gemaakt. Dat houd je gemotiveerd om het te blijven doen. Ik had niet verwacht dat ik na een lange werkdag gewoon nog zin zou hebben om een half uur te leren. Maar met Duolingo kan ik dat altijd makkelijk opbrengen. Dus dat is top. Je leert het zoals een kind het ook leert. Door veel te doen en veel te herhalen. Wel heb ik wat puntjes van feedback die het nog beter zouden maken. In de laatste versie hebben ze nog meer toeters en bellen toegevoegd. Dan komen er allerlei geluiden en aanmoedigingen dwars door je beeld heen. Dat leidt heel erg af van de mentale ruimte die je nodig hebt om te leren. Ze hadden daar altijd een leuke balans in. Maar nu is het te veel doorgeslagen, waardoor het teveel gaat afleiden. Dit vind ik echt vervelend. Tweede puntje van feedback is dat het verzamelen van punten te belangrijk wordt gemaakt. Als je echt goed wilt leren en bijvoorbeeld vaak herhaaloefeningen doet, scoor je weinig punten en dan ga je naar de demotiezone. Daarom heb je de neiging om te gaan ‘puntenjagen’. Maar daar leer je het eigenlijk niet beter van. 
Ook werkt de spraakherkenning niet meer zo goed als voorheen. 
En als laatste: je krijgt geen uitleg erbij, waardoor je sommige constructies niet snapt en echt heel vaak moet herhalen. Wat toelichting of het hele rijtje werkwoorden achter elkaar zou je begrip verhogen. Hopelijk doen ze iets met deze feedback, want de kern van Duo Lingo is heel goed.",nl,0.31666666666666665,positive,positive,1,"['language_availability', 'app_performance', 'learning_effectiveness', 'lessons_content', 'user_experience', 'gamification']",0
